./QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N010/RC-05.smt2,0.02
./QF_LIA/rings/ring_2exp10_7vars_3ite_unsat.smt2,0.27
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__032.smt2.slack.smt2,0.16
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00002/RC-07.smt2,0.02
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0100/RC-03.smt2,2.04
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00200/RC-12.smt2,0.02
./QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__018.smt2,0.03
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex7700_2400_100.smt2,1.01
./QF_LIA/dillig/15-13.smt2,0.06
./QF_LIA/2019-ezsmt/weightedSequence/15-treeWeight-228-8leaves.smt2,1.43
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__029.smt2,0.16
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0512DC0128/RF-11.smt2,0.01
./QF_LIA/20220307-SMPT/RwMutex-PT-r0100w0010/RF-04.smt2,2.72
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N150/RF-09.smt2,2.58
./QF_LIA/20220307-SMPT/IOTPpurchase-PT-C12M10P15D17/RF-10.smt2,0.06
./QF_LIA/20220307-SMPT/HouseConstruction-PT-00200/RC-04.smt2,0.02
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N010/RF-11.smt2,2.95
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N150/RF-04.smt2,3.05
./QF_LIA/rings/ring_2exp4_9vars_4ite_unsat.smt2,0.43
./QF_LIA/bofill-scheduling/SMT_random_LIA/ex17300_2600_100.smt2,1.69
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__027.smt2,0.20
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N100/RC-11.smt2,2.42
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RC-12.smt2,0.68
./QF_LIA/20220307-SMPT/SwimmingPool-PT-07/RC-08.smt2,0.01
./QF_LIA/20180326-Bromberger/unbd-sage/unbd050v55c/unbd-sage22.smt2,0.38
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N010/RC-03.smt2,0.64
./QF_LIA/rings_preprocessed/ring_2exp16_6vars_3ite_unsat.smt2,0.07
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00500/RC-02.smt2,0.02
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N150/RC-02.smt2,2.38
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__018.smt2.slack.smt2,0.09
./QF_LIA/20220307-SMPT/ERK-PT-100000/RF-00.smt2,0.02
./QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage6.smt2,1.53
./QF_LIA/20220307-SMPT/IOTPpurchase-PT-C01M01P01D01/RF-13.smt2,0.09
./QF_LIA/20220307-SMPT/HouseConstruction-PT-32000/RF-10.smt2,0.02
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex8580_2400_100.smt2,1.01
./QF_LIA/20220307-SMPT/Kanban-PT-02000/RC-08.smt2,0.02
./QF_LIA/20220307-SMPT/NeighborGrid-PT-d3n3m1t11/RF-12.smt2,0.02
./QF_LIA/20220307-SMPT/Eratosthenes-PT-010/RC-02.smt2,0.01
./QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__006.smt2,0.07
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex5700_2400_100.smt2,1.02
./QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/12.lp.smt2,0.17
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC1024/RC-06.smt2,0.02
